timestamp_IMU1,accel_X_IMU1,accel_Y_IMU1,accel_Z_IMU1,gyro_X_IMU1,gyro_Y_IMU1,gyro_Z_IMU1,mag_X_IMU1,mag_Y_IMU1,mag_Z_IMU1,timestamp_IMU2,accel_X_IMU2,accel_Y_IMU2,accel_Z_IMU2,gyro_X_IMU2,gyro_Y_IMU2,gyro_Z_IMU2,mag_X_IMU2,mag_Y_IMU2,mag_Z_IMU2
44521680611,0,0,0,0,0,0,252,0,0,44521757611,0,0,0,0,0,0,482,0,0
44522800611,0,0,0,0,0,0,245,0,0,44522877611,0,0,0,0,0,0,449,0,0
44523920611,0,0,0,0,0,0,290,0,0,44523997611,0,0,0,0,0,0,432,0,0
44525040611,0,0,0,0,0,0,297,0,0,44525117611,0,0,0,0,0,0,431,0,0
44526160611,0,0,0,0,0,0,277,0,0,44526237611,0,0,0,0,0,0,483,0,0
44527280611,0,0,0,0,0,0,277,0,0,44527357611,0,0,0,0,0,0,447,0,0
44528400611,0,0,0,0,0,0,256,0,0,44528477611,0,0,0,0,0,0,506,0,0
44529520611,0,0,0,0,0,0,279,0,0,44529597611,0,0,0,0,0,0,464,0,0
44530640611,0,0,0,0,0,0,268,0,0,44530717611,0,0,0,0,0,0,449,0,0
44531760611,0,0,0,0,0,0,270,0,0,44531837611,0,0,0,0,0,0,447,0,0
44532880611,0,0,0,0,0,0,266,0,0,44532957611,0,0,0,0,0,0,440,0,0
44534000611,0,0,0,0,0,0,256,0,0,44534077611,0,0,0,0,0,0,446,0,0
44535120611,0,0,0,0,0,0,242,0,0,44535197611,0,0,0,0,0,0,435,0,0
44536240611,0,0,0,0,0,0,238,0,0,44536317611,0,0,0,0,0,0,419,0,0
44537360611,0,0,0,0,0,0,282,0,0,44537437611,0,0,0,0,0,0,438,0,0
44538480611,0,0,0,0,0,0,270,0,0,44538557611,0,0,0,0,0,0,411,0,0
44539600611,0,0,0,0,0,0,280,0,0,44539677611,0,0,0,0,0,0,470,0,0
44540720611,0,0,0,0,0,0,286,0,0,44540797611,0,0,0,0,0,0,434,0,0
44541840611,0,0,0,0,0,0,236,0,0,44541917611,0,0,0,0,0,0,468,0,0
44542960611,0,0,0,0,0,0,262,0,0,44543037611,0,0,0,0,0,0,448,0,0
44544080611,0,0,0,0,0,0,272,0,0,44544157611,0,0,0,0,0,0,501,0,0
44545200611,0,0,0,0,0,0,251,0,0,44545277611,0,0,0,0,0,0,445,0,0
44546320611,0,0,0,0,0,0,264,0,0,44546397611,0,0,0,0,0,0,429,0,0
44547440611,0,0,0,0,0,0,247,0,0,44547517611,0,0,0,0,0,0,488,0,0
44548560611,0,0,0,0,0,0,261,0,0,44548637611,0,0,0,0,0,0,451,0,0
44549680611,0,0,0,0,0,0,293,0,0,44549757611,0,0,0,0,0,0,471,0,0
44550800611,0,0,0,0,0,0,254,0,0,44550877611,0,0,0,0,0,0,511,0,0
44551920611,0,0,0,0,0,0,266,0,0,44551997611,0,0,0,0,0,0,417,0,0
44553040611,0,0,0,0,0,0,264,0,0,44553117611,0,0,0,0,0,0,455,0,0
44554160611,0,0,0,0,0,0,265,0,0,44554237611,0,0,0,0,0,0,467,0,0
