timestamp_separation,timestamp_sync_event,offset,mag_sampling_leading_time
26299373199,26134313197,327600,0
26522250399,26357190397,330400,0
26745127599,26580067597,333200,0
26968004799,26802944797,336000,0
27190881999,27025821997,338800,0
27413759199,27248699197,341600,0
27636636399,27471576397,344400,0
27859513599,27694453597,347200,0
28082390799,27917330797,350000,0
28305267999,28140207997,352800,0
28528145199,28363085197,355600,0
28751022399,28585962397,358400,0
28973899599,28808839597,361200,0
29196776799,29031716797,364000,0
29419653999,29254593997,366800,0
29642531199,29477471197,369600,0
29865408399,29700348397,372400,0
30088285599,29923225597,375200,0
30311162799,30146102797,378000,0
30534039999,30368979997,380800,0
30756917199,30591857197,383600,0
30979794399,30814734397,386400,0
31202671599,31037611597,389200,0
31425548799,31260488797,392000,0
31648425999,31483365997,394800,0
31871303199,31706243197,397600,0
32094180399,31929120397,400400,0
32317057599,32151997597,403200,0
32539934799,32374874797,406000,0
32762811999,32597751997,408800,0
32985689199,32820629197,411600,0
33208566399,33043506397,414400,0
33431443599,33266383597,417200,0
33654320799,33489260797,420000,0
33877197999,33712137997,422800,0
34098955199,33933895197,425600,0
34320712399,34155652397,428400,0
34542469599,34377409597,431200,0
34764226799,34599166797,434000,0
34985983999,34820923997,436800,0
35207741199,35042681197,439600,0
35429498399,35264438397,442400,0
35651255599,35486195597,445200,0
35873012799,35707952797,448000,0
36094769999,35929709997,450800,0
36316527199,36151467197,453600,0
36538284399,36373224397,456400,0
36760041599,36594981597,459200,0
36981798799,36816738797,462000,0
37203555999,37038495997,464800,0
37425313199,37260253197,467600,0
37647070399,37482010397,470400,0
37868827599,37703767597,473200,0
38090584799,37925524797,476000,0
38312341999,38147281997,478800,0
38534099199,38369039197,481600,0
38755856399,38590796397,484400,0
38977613599,38812553597,487200,0
39199370799,39034310797,490000,0
39421127999,39256067997,492800,0
39642885199,39477825197,495600,0
39864642399,39699582397,498400,0
40086399599,39921339597,501200,0
40308156799,40143096797,504000,0
40529913999,40364853997,506800,0
