timestamp_IMU1,accel_X_IMU1,accel_Y_IMU1,accel_Z_IMU1,gyro_X_IMU1,gyro_Y_IMU1,gyro_Z_IMU1,mag_X_IMU1,mag_Y_IMU1,mag_Z_IMU1,timestamp_IMU2,accel_X_IMU2,accel_Y_IMU2,accel_Z_IMU2,gyro_X_IMU2,gyro_Y_IMU2,gyro_Z_IMU2,mag_X_IMU2,mag_Y_IMU2,mag_Z_IMU2
51174480611,0,0,0,0,0,0,240,0,0,51174557611,0,0,0,0,0,0,447,0,0
51175600611,0,0,0,0,0,0,303,0,0,51175677611,0,0,0,0,0,0,508,0,0
51176720611,0,0,0,0,0,0,273,0,0,51176797611,0,0,0,0,0,0,449,0,0
51177840611,0,0,0,0,0,0,301,0,0,51177917611,0,0,0,0,0,0,508,0,0
51178960611,0,0,0,0,0,0,290,0,0,51179037611,0,0,0,0,0,0,461,0,0
51180080611,0,0,0,0,0,0,235,0,0,51180157611,0,0,0,0,0,0,456,0,0
51181200611,0,0,0,0,0,0,246,0,0,51181277611,0,0,0,0,0,0,446,0,0
51182320611,0,0,0,0,0,0,265,0,0,51182397611,0,0,0,0,0,0,477,0,0
51183440611,0,0,0,0,0,0,233,0,0,51183517611,0,0,0,0,0,0,491,0,0
51184560611,0,0,0,0,0,0,230,0,0,51184637611,0,0,0,0,0,0,436,0,0
51185680611,0,0,0,0,0,0,234,0,0,51185757611,0,0,0,0,0,0,494,0,0
51186800611,0,0,0,0,0,0,278,0,0,51186877611,0,0,0,0,0,0,449,0,0
51187920611,0,0,0,0,0,0,301,0,0,51187997611,0,0,0,0,0,0,439,0,0
51189040611,0,0,0,0,0,0,260,0,0,51189117611,0,0,0,0,0,0,507,0,0
51190160611,0,0,0,0,0,0,230,0,0,51190237611,0,0,0,0,0,0,490,0,0
51191280611,0,0,0,0,0,0,258,0,0,51191357611,0,0,0,0,0,0,438,0,0
51192400611,0,0,0,0,0,0,317,0,0,51192477611,0,0,0,0,0,0,452,0,0
51193520611,0,0,0,0,0,0,272,0,0,51193597611,0,0,0,0,0,0,442,0,0
51194640611,0,0,0,0,0,0,286,0,0,51194717611,0,0,0,0,0,0,479,0,0
51195760611,0,0,0,0,0,0,257,0,0,51195837611,0,0,0,0,0,0,503,0,0
51196880611,0,0,0,0,0,0,269,0,0,51196957611,0,0,0,0,0,0,458,0,0
51198000611,0,0,0,0,0,0,227,0,0,51198077611,0,0,0,0,0,0,495,0,0
51199120611,0,0,0,0,0,0,249,0,0,51199197611,0,0,0,0,0,0,509,0,0
51200240611,0,0,0,0,0,0,272,0,0,51200317611,0,0,0,0,0,0,463,0,0
51201360611,0,0,0,0,0,0,231,0,0,51201437611,0,0,0,0,0,0,451,0,0
51202480611,0,0,0,0,0,0,237,0,0,51202557611,0,0,0,0,0,0,448,0,0
51203600611,0,0,0,0,0,0,222,0,0,51203677611,0,0,0,0,0,0,463,0,0
51204720611,0,0,0,0,0,0,248,0,0,51204797611,0,0,0,0,0,0,462,0,0
51205840611,0,0,0,0,0,0,277,0,0,51205917611,0,0,0,0,0,0,491,0,0
51206960611,0,0,0,0,0,0,241,0,0,51207037611,0,0,0,0,0,0,468,0,0
51208080611,0,0,0,0,0,0,249,0,0,51208157611,0,0,0,0,0,0,524,0,0
51209200611,0,0,0,0,0,0,227,0,0,51209277611,0,0,0,0,0,0,443,0,0
51210320611,0,0,0,0,0,0,269,0,0,51210397611,0,0,0,0,0,0,508,0,0
51211440611,0,0,0,0,0,0,279,0,0,51211517611,0,0,0,0,0,0,411,0,0
51212560611,0,0,0,0,0,0,258,0,0,51212637611,0,0,0,0,0,0,448,0,0
51213680611,0,0,0,0,0,0,281,0,0,51213757611,0,0,0,0,0,0,466,0,0
51214800611,0,0,0,0,0,0,244,0,0,51214877611,0,0,0,0,0,0,451,0,0
51215920611,0,0,0,0,0,0,242,0,0,51215997611,0,0,0,0,0,0,490,0,0
51217040611,0,0,0,0,0,0,229,0,0,51217117611,0,0,0,0,0,0,425,0,0
51218160611,0,0,0,0,0,0,332,0,0,51218237611,0,0,0,0,0,0,439,0,0
51219280611,0,0,0,0,0,0,250,0,0,51219357611,0,0,0,0,0,0,452,0,0
51220400611,0,0,0,0,0,0,245,0,0,51220477611,0,0,0,0,0,0,482,0,0
51221520611,0,0,0,0,0,0,273,0,0,51221597611,0,0,0,0,0,0,469,0,0
51222640611,0,0,0,0,0,0,253,0,0,51222717611,0,0,0,0,0,0,448,0,0
51223760611,0,0,0,0,0,0,289,0,0,51223837611,0,0,0,0,0,0,471,0,0
51224880611,0,0,0,0,0,0,274,0,0,51224957611,0,0,0,0,0,0,460,0,0
51226000611,0,0,0,0,0,0,238,0,0,51226077611,0,0,0,0,0,0,477,0,0
51227120611,0,0,0,0,0,0,277,0,0,51227197611,0,0,0,0,0,0,446,0,0
51228240611,0,0,0,0,0,0,255,0,0,51228317611,0,0,0,0,0,0,481,0,0
51229360611,0,0,0,0,0,0,242,0,0,51229437611,0,0,0,0,0,0,496,0,0
51230480611,0,0,0,0,0,0,256,0,0,51230557611,0,0,0,0,0,0,462,0,0
51231600611,0,0,0,0,0,0,242,0,0,51231677611,0,0,0,0,0,0,459,0,0
51232720611,0,0,0,0,0,0,6616,0,0,51232797611,0,0,0,0,0,0,-621,0,0
51233840611,0,0,0,0,0,0,6609,0,0,51233917611,0,0,0,0,0,0,-687,0,0
51234960611,0,0,0,0,0,0,6631,0,0,51235037611,0,0,0,0,0,0,-676,0,0
51236080611,0,0,0,0,0,0,6665,0,0,51236157611,0,0,0,0,0,0,-674,0,0
51237200611,0,0,0,0,0,0,6654,0,0,51237277611,0,0,0,0,0,0,-621,0,0
51238320611,0,0,0,0,0,0,6629,0,0,51238397611,0,0,0,0,0,0,-675,0,0
51239440611,0,0,0,0,0,0,6595,0,0,51239517611,0,0,0,0,0,0,-688,0,0
51240560611,0,0,0,0,0,0,6613,0,0,51240637611,0,0,0,0,0,0,-633,0,0
51241680611,0,0,0,0,0,0,288,0,0,51241757611,0,0,0,0,0,0,473,0,0
51242800611,0,0,0,0,0,0,227,0,0,51242877611,0,0,0,0,0,0,451,0,0
51243920611,0,0,0,0,0,0,262,0,0,51243997611,0,0,0,0,0,0,468,0,0
51245040611,0,0,0,0,0,0,207,0,0,51245117611,0,0,0,0,0,0,414,0,0
