timestamp_IMU1,accel_X_IMU1,accel_Y_IMU1,accel_Z_IMU1,gyro_X_IMU1,gyro_Y_IMU1,gyro_Z_IMU1,mag_X_IMU1,mag_Y_IMU1,mag_Z_IMU1,timestamp_IMU2,accel_X_IMU2,accel_Y_IMU2,accel_Z_IMU2,gyro_X_IMU2,gyro_Y_IMU2,gyro_Z_IMU2,mag_X_IMU2,mag_Y_IMU2,mag_Z_IMU2
114446640611,0,0,0,0,0,0,475,0,0,114446717611,0,0,0,0,0,0,606,0,0
114447760611,0,0,0,0,0,0,462,0,0,114447837611,0,0,0,0,0,0,564,0,0
114448880611,0,0,0,0,0,0,529,0,0,114448957611,0,0,0,0,0,0,552,0,0
114450000611,0,0,0,0,0,0,485,0,0,114450077611,0,0,0,0,0,0,569,0,0
114451120611,0,0,0,0,0,0,435,0,0,114451197611,0,0,0,0,0,0,572,0,0
114452240611,0,0,0,0,0,0,503,0,0,114452317611,0,0,0,0,0,0,571,0,0
114453360611,0,0,0,0,0,0,522,0,0,114453437611,0,0,0,0,0,0,571,0,0
114454480611,0,0,0,0,0,0,495,0,0,114454557611,0,0,0,0,0,0,597,0,0
114455600611,0,0,0,0,0,0,504,0,0,114455677611,0,0,0,0,0,0,555,0,0
114456720611,0,0,0,0,0,0,529,0,0,114456797611,0,0,0,0,0,0,577,0,0
114457840611,0,0,0,0,0,0,510,0,0,114457917611,0,0,0,0,0,0,586,0,0
114458960611,0,0,0,0,0,0,483,0,0,114459037611,0,0,0,0,0,0,600,0,0
114460080611,0,0,0,0,0,0,491,0,0,114460157611,0,0,0,0,0,0,561,0,0
114461200611,0,0,0,0,0,0,477,0,0,114461277611,0,0,0,0,0,0,548,0,0
114462320611,0,0,0,0,0,0,486,0,0,114462397611,0,0,0,0,0,0,579,0,0
114463440611,0,0,0,0,0,0,543,0,0,114463517611,0,0,0,0,0,0,545,0,0
114464560611,0,0,0,0,0,0,488,0,0,114464637611,0,0,0,0,0,0,547,0,0
114465680611,0,0,0,0,0,0,489,0,0,114465757611,0,0,0,0,0,0,627,0,0
