timestamp_IMU1,accel_X_IMU1,accel_Y_IMU1,accel_Z_IMU1,gyro_X_IMU1,gyro_Y_IMU1,gyro_Z_IMU1,mag_X_IMU1,mag_Y_IMU1,mag_Z_IMU1,timestamp_IMU2,accel_X_IMU2,accel_Y_IMU2,accel_Z_IMU2,gyro_X_IMU2,gyro_Y_IMU2,gyro_Z_IMU2,mag_X_IMU2,mag_Y_IMU2,mag_Z_IMU2
327699120611,0,0,0,0,0,0,546,0,0,327699197611,0,0,0,0,0,0,593,0,0
327700240611,0,0,0,0,0,0,504,0,0,327700317611,0,0,0,0,0,0,585,0,0
327701360611,0,0,0,0,0,0,496,0,0,327701437611,0,0,0,0,0,0,548,0,0
327702480611,0,0,0,0,0,0,495,0,0,327702557611,0,0,0,0,0,0,611,0,0
327703600611,0,0,0,0,0,0,454,0,0,327703677611,0,0,0,0,0,0,560,0,0
327704720611,0,0,0,0,0,0,492,0,0,327704797611,0,0,0,0,0,0,549,0,0
327705840611,0,0,0,0,0,0,500,0,0,327705917611,0,0,0,0,0,0,560,0,0
327706960611,0,0,0,0,0,0,470,0,0,327707037611,0,0,0,0,0,0,539,0,0
327708080611,0,0,0,0,0,0,485,0,0,327708157611,0,0,0,0,0,0,514,0,0
327709200611,0,0,0,0,0,0,532,0,0,327709277611,0,0,0,0,0,0,559,0,0
327710320611,0,0,0,0,0,0,477,0,0,327710397611,0,0,0,0,0,0,592,0,0
327711440611,0,0,0,0,0,0,478,0,0,327711517611,0,0,0,0,0,0,570,0,0
327712560611,0,0,0,0,0,0,489,0,0,327712637611,0,0,0,0,0,0,553,0,0
327713680611,0,0,0,0,0,0,480,0,0,327713757611,0,0,0,0,0,0,572,0,0
327714800611,0,0,0,0,0,0,471,0,0,327714877611,0,0,0,0,0,0,584,0,0
327715920611,0,0,0,0,0,0,463,0,0,327715997611,0,0,0,0,0,0,587,0,0
327717040611,0,0,0,0,0,0,487,0,0,327717117611,0,0,0,0,0,0,568,0,0
