timestamp_IMU1,accel_X_IMU1,accel_Y_IMU1,accel_Z_IMU1,gyro_X_IMU1,gyro_Y_IMU1,gyro_Z_IMU1,mag_X_IMU1,mag_Y_IMU1,mag_Z_IMU1,timestamp_IMU2,accel_X_IMU2,accel_Y_IMU2,accel_Z_IMU2,gyro_X_IMU2,gyro_Y_IMU2,gyro_Z_IMU2,mag_X_IMU2,mag_Y_IMU2,mag_Z_IMU2
67635120611,0,0,0,0,0,0,484,0,0,67635197611,0,0,0,0,0,0,588,0,0
67636240611,0,0,0,0,0,0,506,0,0,67636317611,0,0,0,0,0,0,586,0,0
67637360611,0,0,0,0,0,0,460,0,0,67637437611,0,0,0,0,0,0,579,0,0
67638480611,0,0,0,0,0,0,511,0,0,67638557611,0,0,0,0,0,0,643,0,0
67639600611,0,0,0,0,0,0,495,0,0,67639677611,0,0,0,0,0,0,551,0,0
67640720611,0,0,0,0,0,0,502,0,0,67640797611,0,0,0,0,0,0,562,0,0
67641840611,0,0,0,0,0,0,492,0,0,67641917611,0,0,0,0,0,0,591,0,0
67642960611,0,0,0,0,0,0,507,0,0,67643037611,0,0,0,0,0,0,601,0,0
67644080611,0,0,0,0,0,0,480,0,0,67644157611,0,0,0,0,0,0,567,0,0
67645200611,0,0,0,0,0,0,417,0,0,67645277611,0,0,0,0,0,0,560,0,0
67646320611,0,0,0,0,0,0,492,0,0,67646397611,0,0,0,0,0,0,519,0,0
67647440611,0,0,0,0,0,0,507,0,0,67647517611,0,0,0,0,0,0,585,0,0
67648560611,0,0,0,0,0,0,509,0,0,67648637611,0,0,0,0,0,0,574,0,0
67649680611,0,0,0,0,0,0,464,0,0,67649757611,0,0,0,0,0,0,548,0,0
67650800611,0,0,0,0,0,0,526,0,0,67650877611,0,0,0,0,0,0,609,0,0
67651920611,0,0,0,0,0,0,501,0,0,67651997611,0,0,0,0,0,0,633,0,0
67653040611,0,0,0,0,0,0,511,0,0,67653117611,0,0,0,0,0,0,562,0,0
67654160611,0,0,0,0,0,0,495,0,0,67654237611,0,0,0,0,0,0,557,0,0
67655280611,0,0,0,0,0,0,427,0,0,67655357611,0,0,0,0,0,0,545,0,0
67656400611,0,0,0,0,0,0,485,0,0,67656477611,0,0,0,0,0,0,597,0,0
