timestamp_IMU1,accel_X_IMU1,accel_Y_IMU1,accel_Z_IMU1,gyro_X_IMU1,gyro_Y_IMU1,gyro_Z_IMU1,mag_X_IMU1,mag_Y_IMU1,mag_Z_IMU1,timestamp_IMU2,accel_X_IMU2,accel_Y_IMU2,accel_Z_IMU2,gyro_X_IMU2,gyro_Y_IMU2,gyro_Z_IMU2,mag_X_IMU2,mag_Y_IMU2,mag_Z_IMU2
4676560611,0,0,0,0,0,0,314,0,0,4676637611,0,0,0,0,0,0,446,0,0
4677680611,0,0,0,0,0,0,300,0,0,4677757611,0,0,0,0,0,0,466,0,0
4678800611,0,0,0,0,0,0,302,0,0,4678877611,0,0,0,0,0,0,451,0,0
4679920611,0,0,0,0,0,0,294,0,0,4679997611,0,0,0,0,0,0,427,0,0
4681040611,0,0,0,0,0,0,267,0,0,4681117611,0,0,0,0,0,0,436,0,0
4682160611,0,0,0,0,0,0,273,0,0,4682237611,0,0,0,0,0,0,444,0,0
4683280611,0,0,0,0,0,0,265,0,0,4683357611,0,0,0,0,0,0,426,0,0
4684400611,0,0,0,0,0,0,249,0,0,4684477611,0,0,0,0,0,0,424,0,0
4685520611,0,0,0,0,0,0,277,0,0,4685597611,0,0,0,0,0,0,509,0,0
4686640611,0,0,0,0,0,0,251,0,0,4686717611,0,0,0,0,0,0,423,0,0
4687760611,0,0,0,0,0,0,311,0,0,4687837611,0,0,0,0,0,0,482,0,0
4688880611,0,0,0,0,0,0,313,0,0,4688957611,0,0,0,0,0,0,398,0,0
4690000611,0,0,0,0,0,0,304,0,0,4690077611,0,0,0,0,0,0,474,0,0
4691120611,0,0,0,0,0,0,259,0,0,4691197611,0,0,0,0,0,0,423,0,0
4692240611,0,0,0,0,0,0,309,0,0,4692317611,0,0,0,0,0,0,461,0,0
4693360611,0,0,0,0,0,0,291,0,0,4693437611,0,0,0,0,0,0,439,0,0
4694480611,0,0,0,0,0,0,319,0,0,4694557611,0,0,0,0,0,0,446,0,0
4695600611,0,0,0,0,0,0,281,0,0,4695677611,0,0,0,0,0,0,459,0,0
4696720611,0,0,0,0,0,0,263,0,0,4696797611,0,0,0,0,0,0,536,0,0
4697840611,0,0,0,0,0,0,287,0,0,4697917611,0,0,0,0,0,0,422,0,0
4698960611,0,0,0,0,0,0,317,0,0,4699037611,0,0,0,0,0,0,467,0,0
4700080611,0,0,0,0,0,0,319,0,0,4700157611,0,0,0,0,0,0,487,0,0
4701200611,0,0,0,0,0,0,263,0,0,4701277611,0,0,0,0,0,0,459,0,0
4702320611,0,0,0,0,0,0,319,0,0,4702397611,0,0,0,0,0,0,428,0,0
4703440611,0,0,0,0,0,0,284,0,0,4703517611,0,0,0,0,0,0,455,0,0
4704560611,0,0,0,0,0,0,298,0,0,4704637611,0,0,0,0,0,0,472,0,0
4705680611,0,0,0,0,0,0,269,0,0,4705757611,0,0,0,0,0,0,429,0,0
4706800611,0,0,0,0,0,0,254,0,0,4706877611,0,0,0,0,0,0,455,0,0
4707920611,0,0,0,0,0,0,260,0,0,4707997611,0,0,0,0,0,0,412,0,0
4709040611,0,0,0,0,0,0,246,0,0,4709117611,0,0,0,0,0,0,486,0,0
4710160611,0,0,0,0,0,0,285,0,0,4710237611,0,0,0,0,0,0,431,0,0
4711280611,0,0,0,0,0,0,259,0,0,4711357611,0,0,0,0,0,0,489,0,0
4712400611,0,0,0,0,0,0,279,0,0,4712477611,0,0,0,0,0,0,443,0,0
4713520611,0,0,0,0,0,0,352,0,0,4713597611,0,0,0,0,0,0,475,0,0
4714640611,0,0,0,0,0,0,271,0,0,4714717611,0,0,0,0,0,0,427,0,0
4715760611,0,0,0,0,0,0,315,0,0,4715837611,0,0,0,0,0,0,426,0,0
4716880611,0,0,0,0,0,0,314,0,0,4716957611,0,0,0,0,0,0,458,0,0
4718000611,0,0,0,0,0,0,260,0,0,4718077611,0,0,0,0,0,0,446,0,0
4719120611,0,0,0,0,0,0,291,0,0,4719197611,0,0,0,0,0,0,478,0,0
4720240611,0,0,0,0,0,0,247,0,0,4720317611,0,0,0,0,0,0,443,0,0
4721360611,0,0,0,0,0,0,308,0,0,4721437611,0,0,0,0,0,0,441,0,0
4722480611,0,0,0,0,0,0,299,0,0,4722557611,0,0,0,0,0,0,446,0,0
4723600611,0,0,0,0,0,0,336,0,0,4723677611,0,0,0,0,0,0,463,0,0
4724720611,0,0,0,0,0,0,243,0,0,4724797611,0,0,0,0,0,0,466,0,0
4725840611,0,0,0,0,0,0,287,0,0,4725917611,0,0,0,0,0,0,436,0,0
4726960611,0,0,0,0,0,0,273,0,0,4727037611,0,0,0,0,0,0,448,0,0
4728080611,0,0,0,0,0,0,288,0,0,4728157611,0,0,0,0,0,0,510,0,0
4729200611,0,0,0,0,0,0,280,0,0,4729277611,0,0,0,0,0,0,483,0,0
4730320611,0,0,0,0,0,0,283,0,0,4730397611,0,0,0,0,0,0,463,0,0
4731440611,0,0,0,0,0,0,310,0,0,4731517611,0,0,0,0,0,0,470,0,0
4732560611,0,0,0,0,0,0,228,0,0,4732637611,0,0,0,0,0,0,513,0,0
4733680611,0,0,0,0,0,0,313,0,0,4733757611,0,0,0,0,0,0,429,0,0
4734800611,0,0,0,0,0,0,6375,0,0,4734877611,0,0,0,0,0,0,-517,0,0
4735920611,0,0,0,0,0,0,6973,0,0,4735997611,0,0,0,0,0,0,-561,0,0
4737040611,0,0,0,0,0,0,6961,0,0,4737117611,0,0,0,0,0,0,-552,0,0
4738160611,0,0,0,0,0,0,7005,0,0,4738237611,0,0,0,0,0,0,-572,0,0
4739280611,0,0,0,0,0,0,6953,0,0,4739357611,0,0,0,0,0,0,-485,0,0
4740400611,0,0,0,0,0,0,6997,0,0,4740477611,0,0,0,0,0,0,-532,0,0
4741520611,0,0,0,0,0,0,6954,0,0,4741597611,0,0,0,0,0,0,-589,0,0
4742640611,0,0,0,0,0,0,6957,0,0,4742717611,0,0,0,0,0,0,-575,0,0
4743760611,0,0,0,0,0,0,359,0,0,4743837611,0,0,0,0,0,0,479,0,0
4744880611,0,0,0,0,0,0,254,0,0,4744957611,0,0,0,0,0,0,462,0,0
4746000611,0,0,0,0,0,0,248,0,0,4746077611,0,0,0,0,0,0,472,0,0
4747120611,0,0,0,0,0,0,282,0,0,4747197611,0,0,0,0,0,0,514,0,0
4748240611,0,0,0,0,0,0,268,0,0,4748317611,0,0,0,0,0,0,473,0,0
4749360611,0,0,0,0,0,0,276,0,0,4749437611,0,0,0,0,0,0,434,0,0
4750480611,0,0,0,0,0,0,240,0,0,4750557611,0,0,0,0,0,0,473,0,0
4751600611,0,0,0,0,0,0,267,0,0,4751677611,0,0,0,0,0,0,446,0,0
4752720611,0,0,0,0,0,0,278,0,0,4752797611,0,0,0,0,0,0,441,0,0
4753840611,0,0,0,0,0,0,6955,0,0,4753917611,0,0,0,0,0,0,-511,0,0
4754960611,0,0,0,0,0,0,6941,0,0,4755037611,0,0,0,0,0,0,-533,0,0
4756080611,0,0,0,0,0,0,6953,0,0,4756157611,0,0,0,0,0,0,-488,0,0
4757200611,0,0,0,0,0,0,6921,0,0,4757277611,0,0,0,0,0,0,-522,0,0
4758320611,0,0,0,0,0,0,6913,0,0,4758397611,0,0,0,0,0,0,-542,0,0
4759440611,0,0,0,0,0,0,6987,0,0,4759517611,0,0,0,0,0,0,-561,0,0
4760560611,0,0,0,0,0,0,6984,0,0,4760637611,0,0,0,0,0,0,-547,0,0
4761680611,0,0,0,0,0,0,6933,0,0,4761757611,0,0,0,0,0,0,-546,0,0
4762800611,0,0,0,0,0,0,260,0,0,4762877611,0,0,0,0,0,0,464,0,0
4763920611,0,0,0,0,0,0,256,0,0,4763997611,0,0,0,0,0,0,467,0,0
