timestamp_IMU1,accel_X_IMU1,accel_Y_IMU1,accel_Z_IMU1,gyro_X_IMU1,gyro_Y_IMU1,gyro_Z_IMU1,mag_X_IMU1,mag_Y_IMU1,mag_Z_IMU1,timestamp_IMU2,accel_X_IMU2,accel_Y_IMU2,accel_Z_IMU2,gyro_X_IMU2,gyro_Y_IMU2,gyro_Z_IMU2,mag_X_IMU2,mag_Y_IMU2,mag_Z_IMU2
73256400611,0,0,0,0,0,0,82,0,0,73256477611,0,0,0,0,0,0,163,0,0
73257520611,0,0,0,0,0,0,108,0,0,73257597611,0,0,0,0,0,0,154,0,0
73258640611,0,0,0,0,0,0,105,0,0,73258717611,0,0,0,0,0,0,170,0,0
73259760611,0,0,0,0,0,0,132,0,0,73259837611,0,0,0,0,0,0,183,0,0
73260880611,0,0,0,0,0,0,147,0,0,73260957611,0,0,0,0,0,0,193,0,0
73262000611,0,0,0,0,0,0,95,0,0,73262077611,0,0,0,0,0,0,197,0,0
73263120611,0,0,0,0,0,0,80,0,0,73263197611,0,0,0,0,0,0,211,0,0
73264240611,0,0,0,0,0,0,60,0,0,73264317611,0,0,0,0,0,0,208,0,0
73265360611,0,0,0,0,0,0,109,0,0,73265437611,0,0,0,0,0,0,160,0,0
73266480611,0,0,0,0,0,0,99,0,0,73266557611,0,0,0,0,0,0,195,0,0
73267600611,0,0,0,0,0,0,95,0,0,73267677611,0,0,0,0,0,0,185,0,0
73268720611,0,0,0,0,0,0,112,0,0,73268797611,0,0,0,0,0,0,200,0,0
73269840611,0,0,0,0,0,0,109,0,0,73269917611,0,0,0,0,0,0,161,0,0
73270960611,0,0,0,0,0,0,75,0,0,73271037611,0,0,0,0,0,0,170,0,0
73272080611,0,0,0,0,0,0,120,0,0,73272157611,0,0,0,0,0,0,178,0,0
73273200611,0,0,0,0,0,0,123,0,0,73273277611,0,0,0,0,0,0,191,0,0
73274320611,0,0,0,0,0,0,89,0,0,73274397611,0,0,0,0,0,0,170,0,0
73275440611,0,0,0,0,0,0,116,0,0,73275517611,0,0,0,0,0,0,203,0,0
73276560611,0,0,0,0,0,0,138,0,0,73276637611,0,0,0,0,0,0,212,0,0
73277680611,0,0,0,0,0,0,52,0,0,73277757611,0,0,0,0,0,0,177,0,0
73278800611,0,0,0,0,0,0,108,0,0,73278877611,0,0,0,0,0,0,160,0,0
73279920611,0,0,0,0,0,0,72,0,0,73279997611,0,0,0,0,0,0,179,0,0
73281040611,0,0,0,0,0,0,124,0,0,73281117611,0,0,0,0,0,0,168,0,0
73282160611,0,0,0,0,0,0,126,0,0,73282237611,0,0,0,0,0,0,177,0,0
73283280611,0,0,0,0,0,0,128,0,0,73283357611,0,0,0,0,0,0,165,0,0
73284400611,0,0,0,0,0,0,128,0,0,73284477611,0,0,0,0,0,0,176,0,0
73285520611,0,0,0,0,0,0,125,0,0,73285597611,0,0,0,0,0,0,151,0,0
73286640611,0,0,0,0,0,0,85,0,0,73286717611,0,0,0,0,0,0,146,0,0
73287760611,0,0,0,0,0,0,103,0,0,73287837611,0,0,0,0,0,0,154,0,0
73288880611,0,0,0,0,0,0,139,0,0,73288957611,0,0,0,0,0,0,145,0,0
73290000611,0,0,0,0,0,0,104,0,0,73290077611,0,0,0,0,0,0,184,0,0
73291120611,0,0,0,0,0,0,129,0,0,73291197611,0,0,0,0,0,0,116,0,0
73292240611,0,0,0,0,0,0,83,0,0,73292317611,0,0,0,0,0,0,168,0,0
73293360611,0,0,0,0,0,0,87,0,0,73293437611,0,0,0,0,0,0,175,0,0
73294480611,0,0,0,0,0,0,83,0,0,73294557611,0,0,0,0,0,0,161,0,0
73295600611,0,0,0,0,0,0,74,0,0,73295677611,0,0,0,0,0,0,176,0,0
73296720611,0,0,0,0,0,0,120,0,0,73296797611,0,0,0,0,0,0,182,0,0
73297840611,0,0,0,0,0,0,77,0,0,73297917611,0,0,0,0,0,0,218,0,0
73298960611,0,0,0,0,0,0,99,0,0,73299037611,0,0,0,0,0,0,174,0,0
73300080611,0,0,0,0,0,0,123,0,0,73300157611,0,0,0,0,0,0,179,0,0
73301200611,0,0,0,0,0,0,167,0,0,73301277611,0,0,0,0,0,0,144,0,0
73302320611,0,0,0,0,0,0,90,0,0,73302397611,0,0,0,0,0,0,211,0,0
73303440611,0,0,0,0,0,0,117,0,0,73303517611,0,0,0,0,0,0,152,0,0
73304560611,0,0,0,0,0,0,103,0,0,73304637611,0,0,0,0,0,0,185,0,0
73305680611,0,0,0,0,0,0,133,0,0,73305757611,0,0,0,0,0,0,196,0,0
73306800611,0,0,0,0,0,0,84,0,0,73306877611,0,0,0,0,0,0,194,0,0
73307920611,0,0,0,0,0,0,99,0,0,73307997611,0,0,0,0,0,0,171,0,0
73309040611,0,0,0,0,0,0,103,0,0,73309117611,0,0,0,0,0,0,183,0,0
73310160611,0,0,0,0,0,0,121,0,0,73310237611,0,0,0,0,0,0,152,0,0
