timestamp_IMU1,accel_X_IMU1,accel_Y_IMU1,accel_Z_IMU1,gyro_X_IMU1,gyro_Y_IMU1,gyro_Z_IMU1,mag_X_IMU1,mag_Y_IMU1,mag_Z_IMU1,timestamp_IMU2,accel_X_IMU2,accel_Y_IMU2,accel_Z_IMU2,gyro_X_IMU2,gyro_Y_IMU2,gyro_Z_IMU2,mag_X_IMU2,mag_Y_IMU2,mag_Z_IMU2
286088880611,0,0,0,0,0,0,468,0,0,286088957611,0,0,0,0,0,0,605,0,0
286090000611,0,0,0,0,0,0,481,0,0,286090077611,0,0,0,0,0,0,571,0,0
286091120611,0,0,0,0,0,0,485,0,0,286091197611,0,0,0,0,0,0,603,0,0
286092240611,0,0,0,0,0,0,496,0,0,286092317611,0,0,0,0,0,0,559,0,0
286093360611,0,0,0,0,0,0,495,0,0,286093437611,0,0,0,0,0,0,575,0,0
286094480611,0,0,0,0,0,0,477,0,0,286094557611,0,0,0,0,0,0,577,0,0
286095600611,0,0,0,0,0,0,494,0,0,286095677611,0,0,0,0,0,0,610,0,0
286096720611,0,0,0,0,0,0,489,0,0,286096797611,0,0,0,0,0,0,569,0,0
286097840611,0,0,0,0,0,0,493,0,0,286097917611,0,0,0,0,0,0,582,0,0
286098960611,0,0,0,0,0,0,480,0,0,286099037611,0,0,0,0,0,0,583,0,0
286100080611,0,0,0,0,0,0,522,0,0,286100157611,0,0,0,0,0,0,582,0,0
286101200611,0,0,0,0,0,0,477,0,0,286101277611,0,0,0,0,0,0,568,0,0
286102320611,0,0,0,0,0,0,486,0,0,286102397611,0,0,0,0,0,0,601,0,0
286103440611,0,0,0,0,0,0,497,0,0,286103517611,0,0,0,0,0,0,573,0,0
286104560611,0,0,0,0,0,0,444,0,0,286104637611,0,0,0,0,0,0,625,0,0
286105680611,0,0,0,0,0,0,488,0,0,286105757611,0,0,0,0,0,0,543,0,0
286106800611,0,0,0,0,0,0,504,0,0,286106877611,0,0,0,0,0,0,560,0,0
286107920611,0,0,0,0,0,0,475,0,0,286107997611,0,0,0,0,0,0,589,0,0
286109040611,0,0,0,0,0,0,530,0,0,286109117611,0,0,0,0,0,0,583,0,0
286110160611,0,0,0,0,0,0,499,0,0,286110237611,0,0,0,0,0,0,582,0,0
286111280611,0,0,0,0,0,0,489,0,0,286111357611,0,0,0,0,0,0,574,0,0
286112400611,0,0,0,0,0,0,497,0,0,286112477611,0,0,0,0,0,0,576,0,0
286113520611,0,0,0,0,0,0,436,0,0,286113597611,0,0,0,0,0,0,534,0,0
286114640611,0,0,0,0,0,0,425,0,0,286114717611,0,0,0,0,0,0,597,0,0
286115760611,0,0,0,0,0,0,487,0,0,286115837611,0,0,0,0,0,0,595,0,0
286116880611,0,0,0,0,0,0,482,0,0,286116957611,0,0,0,0,0,0,567,0,0
286118000611,0,0,0,0,0,0,492,0,0,286118077611,0,0,0,0,0,0,585,0,0
286119120611,0,0,0,0,0,0,507,0,0,286119197611,0,0,0,0,0,0,548,0,0
286120240611,0,0,0,0,0,0,465,0,0,286120317611,0,0,0,0,0,0,596,0,0
286121360611,0,0,0,0,0,0,457,0,0,286121437611,0,0,0,0,0,0,549,0,0
286122480611,0,0,0,0,0,0,485,0,0,286122557611,0,0,0,0,0,0,560,0,0
286123600611,0,0,0,0,0,0,493,0,0,286123677611,0,0,0,0,0,0,563,0,0
286124720611,0,0,0,0,0,0,512,0,0,286124797611,0,0,0,0,0,0,602,0,0
286125840611,0,0,0,0,0,0,431,0,0,286125917611,0,0,0,0,0,0,573,0,0
286126960611,0,0,0,0,0,0,497,0,0,286127037611,0,0,0,0,0,0,551,0,0
286128080611,0,0,0,0,0,0,483,0,0,286128157611,0,0,0,0,0,0,577,0,0
286129200611,0,0,0,0,0,0,504,0,0,286129277611,0,0,0,0,0,0,569,0,0
286130320611,0,0,0,0,0,0,458,0,0,286130397611,0,0,0,0,0,0,590,0,0
286131440611,0,0,0,0,0,0,515,0,0,286131517611,0,0,0,0,0,0,552,0,0
286132560611,0,0,0,0,0,0,483,0,0,286132637611,0,0,0,0,0,0,515,0,0
