timestamp_IMU1,accel_X_IMU1,accel_Y_IMU1,accel_Z_IMU1,gyro_X_IMU1,gyro_Y_IMU1,gyro_Z_IMU1,mag_X_IMU1,mag_Y_IMU1,mag_Z_IMU1,timestamp_IMU2,accel_X_IMU2,accel_Y_IMU2,accel_Z_IMU2,gyro_X_IMU2,gyro_Y_IMU2,gyro_Z_IMU2,mag_X_IMU2,mag_Y_IMU2,mag_Z_IMU2
253147440611,0,0,0,0,0,0,476,0,0,253147517611,0,0,0,0,0,0,553,0,0
253148560611,0,0,0,0,0,0,494,0,0,253148637611,0,0,0,0,0,0,549,0,0
253149680611,0,0,0,0,0,0,435,0,0,253149757611,0,0,0,0,0,0,532,0,0
253150800611,0,0,0,0,0,0,476,0,0,253150877611,0,0,0,0,0,0,572,0,0
253151920611,0,0,0,0,0,0,528,0,0,253151997611,0,0,0,0,0,0,586,0,0
253153040611,0,0,0,0,0,0,480,0,0,253153117611,0,0,0,0,0,0,578,0,0
253154160611,0,0,0,0,0,0,470,0,0,253154237611,0,0,0,0,0,0,551,0,0
253155280611,0,0,0,0,0,0,447,0,0,253155357611,0,0,0,0,0,0,570,0,0
253156400611,0,0,0,0,0,0,512,0,0,253156477611,0,0,0,0,0,0,576,0,0
253157520611,0,0,0,0,0,0,514,0,0,253157597611,0,0,0,0,0,0,558,0,0
253158640611,0,0,0,0,0,0,477,0,0,253158717611,0,0,0,0,0,0,593,0,0
253159760611,0,0,0,0,0,0,474,0,0,253159837611,0,0,0,0,0,0,587,0,0
253160880611,0,0,0,0,0,0,476,0,0,253160957611,0,0,0,0,0,0,608,0,0
253162000611,0,0,0,0,0,0,509,0,0,253162077611,0,0,0,0,0,0,550,0,0
253163120611,0,0,0,0,0,0,502,0,0,253163197611,0,0,0,0,0,0,591,0,0
253164240611,0,0,0,0,0,0,450,0,0,253164317611,0,0,0,0,0,0,573,0,0
253165360611,0,0,0,0,0,0,430,0,0,253165437611,0,0,0,0,0,0,550,0,0
253166480611,0,0,0,0,0,0,491,0,0,253166557611,0,0,0,0,0,0,569,0,0
253167600611,0,0,0,0,0,0,480,0,0,253167677611,0,0,0,0,0,0,565,0,0
253168720611,0,0,0,0,0,0,476,0,0,253168797611,0,0,0,0,0,0,593,0,0
253169840611,0,0,0,0,0,0,510,0,0,253169917611,0,0,0,0,0,0,551,0,0
253170960611,0,0,0,0,0,0,489,0,0,253171037611,0,0,0,0,0,0,524,0,0
253172080611,0,0,0,0,0,0,485,0,0,253172157611,0,0,0,0,0,0,601,0,0
253173200611,0,0,0,0,0,0,495,0,0,253173277611,0,0,0,0,0,0,575,0,0
253174320611,0,0,0,0,0,0,497,0,0,253174397611,0,0,0,0,0,0,611,0,0
253175440611,0,0,0,0,0,0,442,0,0,253175517611,0,0,0,0,0,0,572,0,0
253176560611,0,0,0,0,0,0,484,0,0,253176637611,0,0,0,0,0,0,499,0,0
253177680611,0,0,0,0,0,0,471,0,0,253177757611,0,0,0,0,0,0,627,0,0
253178800611,0,0,0,0,0,0,472,0,0,253178877611,0,0,0,0,0,0,555,0,0
253179920611,0,0,0,0,0,0,466,0,0,253179997611,0,0,0,0,0,0,508,0,0
253181040611,0,0,0,0,0,0,482,0,0,253181117611,0,0,0,0,0,0,607,0,0
253182160611,0,0,0,0,0,0,444,0,0,253182237611,0,0,0,0,0,0,580,0,0
253183280611,0,0,0,0,0,0,506,0,0,253183357611,0,0,0,0,0,0,562,0,0
253184400611,0,0,0,0,0,0,407,0,0,253184477611,0,0,0,0,0,0,586,0,0
253185520611,0,0,0,0,0,0,523,0,0,253185597611,0,0,0,0,0,0,577,0,0
253186640611,0,0,0,0,0,0,496,0,0,253186717611,0,0,0,0,0,0,556,0,0
253187760611,0,0,0,0,0,0,464,0,0,253187837611,0,0,0,0,0,0,553,0,0
253188880611,0,0,0,0,0,0,501,0,0,253188957611,0,0,0,0,0,0,593,0,0
253190000611,0,0,0,0,0,0,490,0,0,253190077611,0,0,0,0,0,0,569,0,0
253191120611,0,0,0,0,0,0,511,0,0,253191197611,0,0,0,0,0,0,591,0,0
253192240611,0,0,0,0,0,0,533,0,0,253192317611,0,0,0,0,0,0,562,0,0
253193360611,0,0,0,0,0,0,491,0,0,253193437611,0,0,0,0,0,0,581,0,0
253194480611,0,0,0,0,0,0,499,0,0,253194557611,0,0,0,0,0,0,584,0,0
253195600611,0,0,0,0,0,0,445,0,0,253195677611,0,0,0,0,0,0,530,0,0
253196720611,0,0,0,0,0,0,492,0,0,253196797611,0,0,0,0,0,0,598,0,0
253197840611,0,0,0,0,0,0,464,0,0,253197917611,0,0,0,0,0,0,558,0,0
253198960611,0,0,0,0,0,0,434,0,0,253199037611,0,0,0,0,0,0,582,0,0
253200080611,0,0,0,0,0,0,447,0,0,253200157611,0,0,0,0,0,0,572,0,0
253201200611,0,0,0,0,0,0,453,0,0,253201277611,0,0,0,0,0,0,605,0,0
253202320611,0,0,0,0,0,0,512,0,0,253202397611,0,0,0,0,0,0,557,0,0
253203440611,0,0,0,0,0,0,486,0,0,253203517611,0,0,0,0,0,0,560,0,0
253204560611,0,0,0,0,0,0,517,0,0,253204637611,0,0,0,0,0,0,554,0,0
253205680611,0,0,0,0,0,0,11381,0,0,253205757611,0,0,0,0,0,0,-926,0,0
253206800611,0,0,0,0,0,0,11406,0,0,253206877611,0,0,0,0,0,0,-894,0,0
253207920611,0,0,0,0,0,0,11412,0,0,253207997611,0,0,0,0,0,0,-891,0,0
253209040611,0,0,0,0,0,0,11386,0,0,253209117611,0,0,0,0,0,0,-867,0,0
253210160611,0,0,0,0,0,0,11392,0,0,253210237611,0,0,0,0,0,0,-924,0,0
253211280611,0,0,0,0,0,0,11421,0,0,253211357611,0,0,0,0,0,0,-886,0,0
253212400611,0,0,0,0,0,0,11403,0,0,253212477611,0,0,0,0,0,0,-902,0,0
253213520611,0,0,0,0,0,0,11414,0,0,253213597611,0,0,0,0,0,0,-863,0,0
253214640611,0,0,0,0,0,0,487,0,0,253214717611,0,0,0,0,0,0,594,0,0
253215760611,0,0,0,0,0,0,501,0,0,253215837611,0,0,0,0,0,0,549,0,0
253216880611,0,0,0,0,0,0,496,0,0,253216957611,0,0,0,0,0,0,592,0,0
253218000611,0,0,0,0,0,0,508,0,0,253218077611,0,0,0,0,0,0,580,0,0
253219120611,0,0,0,0,0,0,460,0,0,253219197611,0,0,0,0,0,0,598,0,0
253220240611,0,0,0,0,0,0,473,0,0,253220317611,0,0,0,0,0,0,598,0,0
253221360611,0,0,0,0,0,0,470,0,0,253221437611,0,0,0,0,0,0,596,0,0
253222480611,0,0,0,0,0,0,538,0,0,253222557611,0,0,0,0,0,0,591,0,0
253223600611,0,0,0,0,0,0,11415,0,0,253223677611,0,0,0,0,0,0,-896,0,0
253224720611,0,0,0,0,0,0,11409,0,0,253224797611,0,0,0,0,0,0,-886,0,0
253225840611,0,0,0,0,0,0,11426,0,0,253225917611,0,0,0,0,0,0,-871,0,0
253226960611,0,0,0,0,0,0,11390,0,0,253227037611,0,0,0,0,0,0,-908,0,0
253228080611,0,0,0,0,0,0,11378,0,0,253228157611,0,0,0,0,0,0,-942,0,0
253229200611,0,0,0,0,0,0,11406,0,0,253229277611,0,0,0,0,0,0,-866,0,0
253230320611,0,0,0,0,0,0,11453,0,0,253230397611,0,0,0,0,0,0,-888,0,0
253231440611,0,0,0,0,0,0,11419,0,0,253231517611,0,0,0,0,0,0,-901,0,0
253232560611,0,0,0,0,0,0,486,0,0,253232637611,0,0,0,0,0,0,567,0,0
253233680611,0,0,0,0,0,0,512,0,0,253233757611,0,0,0,0,0,0,559,0,0
253234800611,0,0,0,0,0,0,491,0,0,253234877611,0,0,0,0,0,0,543,0,0
253235920611,0,0,0,0,0,0,466,0,0,253235997611,0,0,0,0,0,0,571,0,0
253237040611,0,0,0,0,0,0,462,0,0,253237117611,0,0,0,0,0,0,569,0,0
253238160611,0,0,0,0,0,0,479,0,0,253238237611,0,0,0,0,0,0,600,0,0
253239280611,0,0,0,0,0,0,461,0,0,253239357611,0,0,0,0,0,0,590,0,0
253240400611,0,0,0,0,0,0,509,0,0,253240477611,0,0,0,0,0,0,517,0,0
253241520611,0,0,0,0,0,0,11380,0,0,253241597611,0,0,0,0,0,0,-877,0,0
253242640611,0,0,0,0,0,0,11437,0,0,253242717611,0,0,0,0,0,0,-862,0,0
253243760611,0,0,0,0,0,0,11401,0,0,253243837611,0,0,0,0,0,0,-912,0,0
253244880611,0,0,0,0,0,0,11425,0,0,253244957611,0,0,0,0,0,0,-845,0,0
253246000611,0,0,0,0,0,0,11431,0,0,253246077611,0,0,0,0,0,0,-914,0,0
253247120611,0,0,0,0,0,0,11468,0,0,253247197611,0,0,0,0,0,0,-901,0,0
253248240611,0,0,0,0,0,0,11386,0,0,253248317611,0,0,0,0,0,0,-915,0,0
253249360611,0,0,0,0,0,0,11381,0,0,253249437611,0,0,0,0,0,0,-847,0,0
253250480611,0,0,0,0,0,0,488,0,0,253250557611,0,0,0,0,0,0,559,0,0
253251600611,0,0,0,0,0,0,470,0,0,253251677611,0,0,0,0,0,0,589,0,0
253252720611,0,0,0,0,0,0,457,0,0,253252797611,0,0,0,0,0,0,549,0,0
253253840611,0,0,0,0,0,0,495,0,0,253253917611,0,0,0,0,0,0,629,0,0
253254960611,0,0,0,0,0,0,480,0,0,253255037611,0,0,0,0,0,0,588,0,0
